long,lat
-82.8389921,9.7365269
-84.71028833,10.43673333
-84.00876667,10.43514167
-84.710405,10.436537
-84.73983,10.461705
-82.82890066,9.73406692
-84.0220298,10.4232682
-84.00846833,10.43497167
-84.01024628,10.43064404
-82.82603862,9.724936942
-84.66496921,10.40011486
-84.00875833,10.43516167
-84.00878888,10.435345
-84.01639,10.43148511
-84.00640863,10.43196276
-84.01325873,10.44249651
-84.02772385,10.41626712
-84.66052246,10.46090889
-84.006971,10.430623
-84.0220298,10.4232682
-84.0220298,10.4232682
-84.21322293,9.577315298
-84.75738667,10.413785
-84.75616167,10.40495333
-84.2349777,9.576428267
-82.81908333,9.72403
-84.01073454,10.42872848
-84.75383833,10.49375833
-84.75383833,10.49375833
-84.00770333,10.43523167
-84.0220298,10.4232682
-82.6449,9.6315
-83.2181257,10.14573897
-84.2142858,9.5772326
-83.52514744,10.58050781
-84.0089073,10.4321881
-84.00361085,10.43123884
-84.01937772,10.425014
-83.50570679,8.588353903
-84.64570205,10.48330927
-84.179958,10.6857
-84.00970461,10.42665392
-84.73393263,10.45834452
-83.93941892,10.20199948
-82.580795,9.574006667
-82.580795,9.574006667
-82.81465687,9.73162718
-84.0220298,10.4232682
-85.024776,10.717889
-84.7538,10.48813056
-82.69825947,9.598361496
-83.5069226,10.4488767
-84.010475,10.43713667
-84.75322056,10.49191206
-84.01059722,10.43709667
-84.04061537,10.45956849
-83.98395939,10.41193597
-84.006971,10.430623
-82.64525414,9.635445851
-84.709845,10.435661
-84.7118425,10.45869355
-84.00962486,10.43637543
-84.73105214,10.46152607
-83.50074245,10.54715216
-84.73141333,10.45561167
-84.00533969,10.44690558
-84.71006908,10.43709339
-84.754214,10.487488
-82.83941353,9.736193355
-82.83872489,9.7354523
-84.73990972,10.46145639
-84.7357038,10.5305671
-83.49571783,10.52750034
-82.64579822,9.638005637
-84.58464844,9.832372638
-84.17155689,10.50577813
-84.754214,10.487488
-82.83870833,9.73592
-82.81604667,9.750028333
-82.81604004,9.749998093
-84.01006389,10.43235833
-82.82624894,9.734807008
-84.00904,10.4358
-84.12293779,10.41600877
-84.1214445,10.413175
-84.12560745,10.40373581
-84.00697108,10.43062714
-82.83213115,9.733815768
-84.75398333,10.489955
-84.00720594,10.43278241
-84.21363167,9.577206667
-82.83364479,9.734977116
-84.0258064,10.42394353
-83.50708008,10.44999982
-84.73979035,10.46165348
-83.48588667,8.577561667
-84.75256348,10.49289989
-84.648155,10.45611333
-84.73115437,10.42471237
-81.5523896,9.103189441
-82.62137862,9.617156152
-82.83838667,9.735708333
-82.81537275,9.704018147
-84.7031794,10.4626262
-83.50281,10.539332
-83.50281,10.53621
-84.72919464,10.45424175
-83.50554951,10.4834989
-82.82965349,9.733671763
-84.01397622,10.35346447
-82.83842985,9.736432738
-84.35470394,10.28767071
-84.86098527,10.55273039
-84.753599,10.487907
-83.50113496,10.53595122
-84.01379007,10.42444998
-84.00842222,10.43461333
-84.00379254,10.43128059
-84.7395837,10.4615335
-82.836425,9.735411667
-82.8849611,9.722007549
-82.83904574,9.735903017
-84.752535,10.49240818
-82.81415,9.748931667
-84.003239,10.431751
-84.75402,10.49138
-82.954304,9.604956
-82.8389921,9.7365269
-84.73002,10.45465
-82.83750833,9.735716667
-84.75399018,10.46451785
-84.02203,10.423268
-82.65848667,9.632311667
-84.733545,10.42352167
-82.63412265,9.613784407
-82.83847,9.735825
-81.55940808,9.097670515
-82.84314357,9.736767317
-82.81653898,9.732626585
-82.81653898,9.732626585
-87.456644,15.703717
-83.64717364,8.54918422
-82.81136194,9.786087261
-84.7542355,10.48752
-85.35954975,11.01912252
-84.00725104,10.43165921
-84.0037849,10.52788475
-82.84576761,9.731244013
-83.40992274,10.37246135
-84.79583973,10.30569231
-84.00912435,10.43004589
-84.00468385,10.43699582
-84.73972167,10.461555
-83.39458133,10.35365042
-82.8045039,9.692390283
-83.40121136,10.36935494
-83.40462352,10.374167
-82.82107361,9.719473807
-84.01153564,10.43740749
-84.73507833,10.47138333
-84.73287222,10.46503611
-84.62001038,10.38494587
-84.16876964,10.53033675
-82.82097168,9.737446877
-82.83942193,9.735315825
-83.87892172,9.906841943
-82.83942413,9.736442566
-83.92512817,9.820386715
-83.753428,9.748917
-83.40409482,10.36571204
-84.73984444,10.46161111
-82.64835358,9.634794235
-84.71979328,10.4680812
-84.7542429,10.48753759
-84.006971,10.430623
-82.81564616,9.726575693
-82.82427191,9.7347856
-84.44822693,9.727883339
-87.44166612,15.52071094
-84.15029409,10.49759879
-84.73953833,10.46168833
-84.72862244,10.46147897
-84.6799941,10.44522933
-84.006971,10.430623
-84.84169769,10.50829887
-84.76788611,10.47429167
-83.503333,10.541667
-82.82353638,9.702218926
-82.94824679,9.761264884
-84.00695801,10.43075442
-84.00695801,10.43075442
-84.00695801,10.43075442
-84.73958611,10.46159167
-82.82128248,9.733717445
-84.00993687,10.43530511
-84.00760555,10.43346667
-84.05645697,10.18477832
-84.71046199,10.47942973
-84.75612644,10.48362798
-83.5023552,10.5424838
-82.81889847,9.708858941
-82.81671894,9.740537997
-85.0138476,10.7206652
-84.00697947,10.4306278
-84.009955,10.43681167
-84.68459297,10.49863723
-84.00904846,10.43555737
-82.81872935,9.719579855
-84.01396956,10.4430585
-83.95971958,10.40496115
-83.11932906,9.774484808
-82.82045052,9.734914527
-84.00913333,10.43508833
-82.62035318,9.603820347
-84.67721503,10.44607787
-85.01108333,10.71610333
-85.0137401,10.7209183
-84.006971,10.430623
-82.83496167,9.734971667
-82.81838061,9.699689149
-82.83292036,9.737577243
-84.01146667,10.43755
-82.8208,9.71493667
-82.81645425,9.746353569
-83.9549319,10.34208132
-83.9549319,10.34208132
-84.75435982,10.48988514
-83.50354419,10.54232442
-84.7031794,10.4626262
-82.83552194,9.731367778
-85.346938,10.8562498
-84.69696573,10.51145234
-84.00628435,10.43159374
-84.73968667,10.46148
-84.006971,10.430623
-84.006971,10.430623
-82.64010566,9.634305587
-82.63654733,9.634716384
-82.64658929,9.638207609
-84.00756073,10.43349934
-83.50215278,10.51391111
-84.75173,10.49431167
-84.47607707,10.35757381
-82.64767885,9.637244018
-83.244095,10.180305
-84.00906412,10.43201347
-84.00843013,10.43387286
-84.094533,10.151909
-84.094533,10.151909
-84.00753964,10.43244841
-84.00617707,10.43087096
-82.61861313,9.606712354
-82.67566982,9.637126979
-84.00935278,10.43255
-82.815995,9.725053333
-84.7655189,10.4802794
-83.49418398,10.51890953
-84.6771323,10.44614504
-84.00342778,10.43448611
-84.00862816,10.43519875
-84.76528287,10.48085964
-84.12436111,10.41015
-82.8243449,9.737980217
-83.95207515,10.3337772
-84.75245529,10.49561522
-82.71146389,9.632094444
-83.27255787,10.21589369
-84.73923983,10.46188264
-82.83014358,9.73388859
-82.8389103,9.736495522
-84.72154983,10.48674365
-85.53106805,10.3498468
-84.006971,10.430623
-82.95483958,9.703897946
-84.71047528,10.43674829
-82.83702202,9.735237179
-84.00697947,10.4306278
-84.73731167,10.42208833
-84.83709703,10.50312824
-84.1369879,9.392308
-83.753428,9.748917
-83.5962449,9.846656
-82.81969853,9.726563206
-84.03441134,10.50903913
-82.83822365,9.736139648
-82.82525647,9.735448507
-82.8338896,9.734827006
-84.51897457,10.38890652
-84.6175575,10.38329
-84.6175575,10.38329
-84.6175575,10.38329
-82.80910492,9.744799217
-85.0137401,10.7209183
-84.010385,10.43263333
-83.11650506,9.987335974
-83.07279006,9.825286827
-83.2345782,10.1680475
-82.73554738,9.614641748
-83.86407063,10.49004923
-84.00294721,10.44484155
-84.73954204,10.46193693
-85.0137401,10.7209183
-84.04296511,10.5409685
-84.17317838,10.45496868
-83.94945812,10.25191182
-84.0061828,10.4299592
-84.73943905,10.46044379
-82.82761952,9.734623514
-84.04790569,10.58293598
-84.72815037,10.46122576
-82.62099745,9.623586559
-84.0061828,10.4299592
-83.4643364,9.972062916
-83.91996967,10.18175682
-82.65152737,9.635196934
-84.006971,10.430623
-82.81735278,9.744308333
-85.33842936,10.89674532
-84.75222833,10.42478333
-84.68883667,10.50083833
-83.753428,9.748917
-85.04176404,10.72859233
-84.00727417,10.42940678
-84.00949471,10.43145444
-85.0137401,10.7209183
-84.73966111,10.45965278
-84.7396,10.45965833
-84.73974722,10.45966111
-84.00870555,10.43522
-84.00679039,10.42945667
-83.98041675,9.895917458
-84.73921332,10.4618503
-83.3775,10.32972167
-82.8389921,9.736526915
-84.17893486,10.56116876
-82.83868,9.736018333
-82.96962206,9.48676431
-82.81887554,9.733587237
-83.46435517,8.56086574
-84.00812743,10.42951776
-82.6960644,9.621779949
-84.00697108,10.43062285
-82.62213443,9.629530128
-84.73966167,10.45965333
-82.65255465,9.634838162
-85.04069639,10.71349833
-82.81427979,9.711646813
-84.00805014,10.4321091
-84.7101822,10.4379798
-83.50127628,10.53441821
-83.49601549,10.52164307
-83.49601549,10.52164307
-83.49601549,10.52164307
-83.49601549,10.52164307
-84.006971,10.430623
-84.72919878,10.48218009
-83.52751649,10.59350943
-84.00467932,10.43129947
-84.00674362,10.43018805
-84.006971,10.430623
-84.67033959,10.4178576
-86.74243689,15.71999756
-87.29229424,15.57400869
-86.74892451,15.71945487
-86.74875731,15.71932706
-82.83052,9.733996667
-82.8144564,9.734085873
-87.26309584,15.55367369
-84.00867462,10.43500805
-83.50057424,10.53756849
-86.75163846,15.71396733
-84.73546667,10.469855
-83.5056874,8.5820921
-83.5592596,9.9669637
-84.006971,10.430623
-82.65167572,9.63265044
-84.00736797,10.43111892
-82.99979356,9.661433321
-83.13437641,9.737239388
-84.6231358,10.3535455
-84.01146411,10.4300369
-84.00919187,10.43007432
-84.00791513,10.43146711
-84.00877344,10.43049638
-84.00946009,10.43112948
-84.00858333,10.43494167
-84.00862222,10.43493667
-82.78310417,9.640008889
-83.753428,9.748917
-82.82007247,9.731589012
-85.04526697,10.71615597
-82.81589444,9.720813889
-82.81570659,9.744027728
-85.04706904,10.99282568
-87.0384996,15.60215137
-85.3209,10.86572167
-84.75131167,10.49433333
-84.75447,10.49061333
-85.06245422,10.78426552
-82.7299479,9.613545128
-82.57435296,9.411085652
-82.8324258,9.733516671
-84.66769667,10.35050333
-82.67347481,9.630675542
-83.753428,9.748917
-82.82289862,9.737661821
-82.83798833,9.735796667
-84.73616167,10.46666167
-82.81456667,9.731861667
-86.74882706,15.72131261
-82.6956241,9.603778386
-82.6956241,9.603778386
-83.65835069,9.309041966
-83.56023978,10.00615904
-84.73961667,10.46175
-82.82346333,9.737653333
-82.8452146,9.7347856
-82.91551553,9.800644417
-83.50370276,10.53488377
-84.73639367,10.46664358
-83.94656242,10.46022953
-82.82838333,9.734066667
-84.69596968,10.46465198
-84.73073951,10.45221054
-82.83779167,9.73562
-84.01771545,10.41912365
-82.64959667,9.636421667
-84.00919445,10.43590833
-83.96370262,10.10773676
-83.94884167,10.31351167
-82.81756134,9.737281076
-82.81756134,9.737281076
-82.57958394,9.549650618
-82.64834329,9.634872587
-84.70362833,10.43090333
-82.8389921,9.736531211
-84.70999713,10.43814071
-84.7315979,10.45564651
-82.8389921,9.7365269
-82.81520963,9.748885725
-82.64949266,9.635818142
-83.46791916,9.815339054
-82.6513772,9.632213019
-83.68616343,10.09688868
-82.83399963,9.734680176
-82.83831944,9.735777778
-85.03032684,10.72083569
-82.817915,9.716699
-84.00764692,10.42941036
-84.00916389,10.43590556
-82.6577963,9.629838
-84.02601242,10.40323472
-86.83542648,15.70226782
-87.42774831,15.48993672
-84.79776988,10.42988893
-84.79326441,10.58919851
-82.83872397,9.736217972
-85.0137401,10.7209183
-85.0137401,10.7209183
-85.0137401,10.7209183
-84.01295555,10.43813333
-82.838992,9.736527
-82.81616181,9.739484134
-82.81616181,9.739484134
-84.9793339,10.7085146
-82.82773957,9.734665503
-82.647423,9.633775
-82.659492,9.621889
-82.647018,9.633638
-82.659363,9.621486
-83.42269074,8.94749836
-84.7538,10.48893667
-82.8389921,9.736531211
-83.91276922,10.17231282
-84.75339699,10.49101383
-84.75337167,10.490975
-84.75115333,10.49671667
-83.18967333,9.924653333
-84.69674505,10.50299205
-84.06253592,10.52715988
-85.06301779,10.78497817
-82.83237582,9.733772766
-82.83470595,9.734764211
-83.50008488,10.53576908
-84.73967833,10.46166333
-84.00930989,10.43253282
-83.49961281,10.53606443
-84.00666394,10.43231243
-86.93281218,15.69292264
-84.0139936,10.4250526
-84.98192252,10.70983702
-82.83343115,9.733350854
-82.83343115,9.733350854
-82.63887047,9.622813326
-84.73612167,10.46668667
-82.83848918,9.736010114
-82.83593166,9.734772152
-82.81839862,9.74229562
-84.004809,10.431376
-82.82055531,9.740523934
-82.836045,9.735195
-82.83738177,9.735952267
-82.83949976,9.729923668
-82.64854478,9.630097512
-84.00759202,10.43342988
-83.50515,8.718513333
-82.83761445,9.736064289
-83.50374833,10.53770167
-82.83795035,9.735790979
-84.75028333,10.49620333
-84.00803859,10.4290501
-84.21064061,10.44388553
-83.99710833,10.42913667
-82.91756125,9.76988655
-82.82094955,9.740527279
-82.78144348,9.634196971
-82.81001999,9.743960775
-82.81538997,9.719416958
-84.75398333,10.49170333
-82.82135278,9.715525
-82.64457075,9.636333181
-82.64431326,9.635709111
-84.7031794,10.4626262
-83.35605825,8.514413281
-84.008835,10.43533833
-82.81301388,9.748075707
-84.02203001,10.42326702
-83.937412,10.484677
-84.00618285,10.42996338
-84.00624722,10.430775
-84.00697108,10.43062714
-84.75260897,10.50583137
-84.7031794,10.4626262
-85.0437934,10.73922283
-84.00838833,10.43462833
-84.02350525,10.42055985
-84.02350525,10.42055985
-82.83819306,9.735858056
-84.75123667,10.49437
-84.70828258,10.43598826
-84.01004758,10.4358201
-84.01933942,10.43490378
-84.75340974,10.49448905
-84.72663059,10.46141226
-83.93472672,10.48724465
-82.8145109,9.701464415
-82.84165824,9.733633241
-84.01101667,10.43725
-84.00639054,10.43061602
-84.00584221,10.42927498
-84.7281487,10.4612136
-84.00754453,10.4325664
-81.01458607,8.58920366
-84.00740336,10.43206701
-84.98035639,10.70623644
-84.70893747,10.43390282
-84.02601242,10.40323472
-85.011369,10.7175096
-82.81103667,9.741241667
-84.70831651,10.43651313
-83.19120571,9.92482085
-84.009443,10.436458
-82.6727735,9.6321651
-83.19158312,9.925300472
-82.672773,9.632165
-84.01273354,10.43607105
-84.00627899,10.43146185
-82.71009167,9.635961682
-82.73071166,9.640330298
-82.64922883,9.632975339
-83.86902173,9.306165343
-82.50482373,9.298699823
-84.83841667,10.329675
-84.00712967,10.43075442
-84.00712967,10.43075442
-84.07604569,9.949752068
-83.68896333,10.118475
-82.83383494,9.734576418
-82.657114,9.632607972
-82.64444731,9.633096694
-82.8389921,9.7365269
-82.86213445,9.635677297
-82.5555452,9.216032883
-85.317909,10.800413
-84.0220298,10.4232682
-82.8257404,9.70634023
-84.00943667,10.43642667
-83.7527771,10.13314056
-83.5127868,10.5428213
-83.5127868,10.5428213
-85.31891632,10.79808903
-82.8379186,9.7358188
-83.44252843,8.574710994
-84.0099861,10.4301412
-82.79183269,9.677495334
-84.00703537,10.4308319
-83.07093479,9.647258046
-84.74336167,10.48595333
-84.006971,10.430623
-84.02601242,10.40323472
-84.75191333,10.49558667
-84.76194621,10.41778144
-84.01001667,10.43248333
-83.462455,8.461388333
-84.00972778,10.43217778
-84.02448046,10.41036338
-84.02448046,10.41036338
-84.00511112,10.43177833
-84.00988888,10.43231167
-84.02448046,10.41036338
-84.71040099,10.43786963
-84.0085049,10.43504771
-82.6807472,9.6123556
-82.81956121,9.740712244
-84.70878012,10.43801412
-84.75467185,10.48768476
-82.82118333,9.715355
-84.006971,10.430623
-84.59400035,14.03173817
-82.82050036,9.717345324
-82.82142593,9.738913262
-82.83983215,9.734320246
-84.01249444,10.43776389
-82.84088875,9.740029601
-85.88976681,14.87676551
-84.00596376,10.42989152
-83.49888325,10.53572689
-84.75546333,10.49229167
-84.64354851,10.45754644
-83.15100365,8.846353765
-84.64268077,10.46787811
-84.66100333,10.46097167
-84.0036073,10.4312356
-84.0036073,10.4312356
-82.83018713,9.733688171
-85.01374025,10.72092454
-82.83890039,9.736284532
-82.79471319,9.636846042
-82.79471319,9.636846042
-82.60319275,9.585787632
-82.60416889,9.585534713
-84.006971,10.430623
-84.79470333,10.54056549
-83.753428,9.748917
-82.81869167,9.741502778
-82.83696167,9.73548
-84.06968314,10.45124548
-83.50784833,10.54518405
-82.69874,9.683945
-85.3190296,10.8957817
-82.6512137,9.6371286
-84.66826628,10.35049247
-83.33694458,8.404755592
-84.006971,10.430623
-82.8389921,9.736526915
-82.83276206,9.734432233
-82.83870833,9.736305
-81.9059803,9.178713121
-82.83586962,9.734266254
-84.006971,10.430623
-82.83758074,9.735903856
-82.82154903,9.714597748
-84.68878,10.5009668
-85.42534667,10.99197167
-85.62490989,10.87805001
-84.75045,10.49607167
-85.42119294,11.0089922
-82.97537579,9.682408261
-82.83771333,9.737521667
-82.82089996,9.740345955
-84.72606659,10.45234203
-84.09387283,10.46669843
-82.81719916,9.717761969
-85.32156333,10.8653
-84.6267099,14.0063001
-84.73616272,10.46661842
-83.98622131,10.49751377
-82.81754167,9.743995
-82.69576096,9.631608717
-84.661078,10.460998
-84.75270948,10.48584706
-84.6675156,10.3516375
-84.64699276,10.46363885
-83.78270622,10.1580206
-84.75131167,10.49403
-84.73161109,10.45567087
-83.95237438,10.33406232
-82.52906504,9.464680793
-82.53211185,9.385644373
-82.837834,9.7357309
-84.6426806,10.4678335
-84.735466,10.42475319
-84.66178615,10.46104475
-83.02331865,9.450530081
-84.00749749,10.43077901
-82.8389921,9.736526915
-84.66652833,10.35096333
-84.75125833,10.49413
-82.710245,9.6362
-82.93052961,9.674554253
-82.64250833,9.633696667
-84.66628817,10.3513473
-82.78741787,9.65006974
-84.00708968,10.43167713
-83.5069226,10.4488767
-84.59888333,10.38928333
-84.75238346,10.46381227
-82.8389921,9.736526915
-82.64637336,9.635133776
-84.1805203,10.6866202
-84.7299881,10.48758316
-83.96049393,9.704365989
-83.78405833,10.15520833
-82.84014167,9.730121667
-83.50016111,10.42992732
-84.682832,10.502272
-84.004075,10.43406167
-84.76076144,10.48877641
-84.00384526,10.43168689
-84.01017778,10.432405
-84.01015555,10.43245833
-84.01987955,10.41989175
-82.64788,9.634083333
-82.64888379,9.634910617
-84.00796388,10.43396333
-84.75048,10.49621167
-84.0220298,10.4232682
-84.15944063,10.4287387
-83.9205939,10.1822004
-84.73629712,10.46654616
-84.00800278,10.43393833
-84.00788055,10.43391333
-85.346938,10.85624289
-84.736175,10.46659167
-84.02203001,10.42326702
-83.5962449,9.846656
-83.1940612,9.959934484
-84.00717426,10.4320295
-82.83768333,9.735577778
-82.82895556,9.734575
-82.83925556,9.736538889
-82.64331944,9.636427778
-82.63114167,9.631566667
-82.70998333,9.636425
-84.00795833,10.43362167
-84.00904721,10.43131193
-83.43088857,9.930944564
-84.02203001,10.42326702
-84.16602857,10.31660887
-84.006971,10.430623
-82.81890772,9.733819869
-84.008415,10.433852
-84.73799769,10.46493755
-84.72599667,10.45232167
-82.83798333,9.735938333
-84.03337305,10.31393637
-84.01268888,10.43763
-82.68492271,9.638486203
-84.27364804,10.88127542
-82.77201701,9.62976206
-82.72591989,9.639097706
-82.780701,9.640918
-83.70569967,10.19656366
-82.76899349,9.607312216
-82.75052179,9.621124299
-82.77185172,9.62868479
-84.73978333,10.461595
-84.72596167,10.45235833
-84.7538,10.489
-84.75373,10.489075
-82.68366404,9.626923599
-84.75417167,10.489545
-82.81833396,9.737593991
-84.753975,10.48968667
-84.70317934,10.462626
-82.8159955,9.749304074
-82.80846018,9.691257602
-84.00979352,10.42833749
-84.70664993,10.45945324
-82.666873,9.619725
-83.91327024,10.17332632
-82.67187497,9.616190518
-85.04847717,10.73123932
-84.00966667,10.43249167
-84.02218524,10.43140333
-84.00854185,10.42393706
-84.01058603,10.41348371
-82.82149927,9.714649369
-82.82042933,9.740038143
-82.82555453,9.732347822
-82.65188599,9.636796951
-84.734275,10.45904667
-84.73618333,10.46658333
-84.63590007,10.50825057
-84.72550187,10.48710423
-84.00681667,10.431075
-82.83335788,9.734557586
-84.70932297,10.43581097
-84.00943969,10.43247383
-84.00561095,10.42934466
-84.00568333,10.42949167
-84.00553055,10.42951167
-84.02203001,10.42326702
-84.00365011,10.4311152
-84.00572222,10.42954167
-84.00229294,10.45224138
-84.00350866,10.43100968
-84.18622441,10.46127479
-84.00375698,10.43125649
-84.00569167,10.42946333
-84.0057,10.42948667
-84.00563888,10.42951167
-84.00572222,10.42945333
-82.84145739,9.721812458
-84.75141167,10.49354167
-84.01201133,10.4378358
-84.192995,10.68498
-84.2370999,10.6695236
-84.59743962,10.38785419
-84.01124445,10.43738
-82.83770085,9.735847373
-82.83350333,9.73467
-84.00556668,10.43019564
-84.0104,10.43714167
-84.01038333,10.43711667
-83.56336867,8.439889766
-82.839225,9.736575
-84.01034444,10.43721389
-84.0068959,10.43045686
-83.596245,9.846656
-84.67027363,10.35195367
-84.01034167,10.437025
-84.00697108,10.43062714
-84.79708833,10.66382167
-84.72535833,10.45086333
-82.64156337,9.629183917
-82.64156337,9.629183917
-84.98796167,10.713455
-84.00848,10.43471333
-84.00792833,10.43396167
-84.01184705,10.42975838
-84.98149037,10.65664186
-84.05878282,10.46173097
-82.83353972,9.734536389
-82.83763997,9.735784972
-84.01028333,10.43720333
-82.83125935,9.733326174
-84.010133,10.43692
-84.01028333,10.43698611
-84.01033055,10.43702
-84.01066879,10.4345311
-84.00992222,10.43680278
-84.00498984,10.43310743
-84.00685799,10.43137857
-84.00656,10.430491
-84.01667582,10.44427973
-84.98784786,10.70560131
-85.047975,10.73222
-84.01637692,10.43416353
-84.00900996,10.43063571
-84.01010833,10.437005
-84.00382351,10.43123682
-84.75423552,10.48752012
-84.01033333,10.43686389
-84.010314,10.4370668
-84.0134382,10.42623817
-84.01029167,10.43712778
-84.00983635,10.43246014
-84.00985833,10.43231389
-84.01021667,10.43688333
-84.00982286,10.43242625
-84.00921833,10.43675667
-84.01028722,10.43709008
-83.356398,10.3129886
-85.32472222,10.865
-84.01023888,10.43706167
-83.84893533,10.46075527
-82.68351786,9.6266023
-83.75342824,9.750604972
-83.75342824,9.750604972
-84.7101853,10.4379761
-84.01032222,10.43699667
-83.50199469,10.53730627
-84.71018527,10.4379762
-83.19120571,9.924817877
-84.01009369,10.43748665
-83.36339615,10.11593987
-83.36298879,10.11687461
-82.8391869,9.7365662
-83.48470151,8.576529236
-82.83655929,9.735489275
-84.75132833,10.49431167
-82.83927871,9.736604203
-82.83695257,9.735509197
-84.0116443,10.42779843
-84.73363315,10.46062828
-83.50175439,10.54273695
-83.50175439,10.54273695
-83.50175439,10.54273695
-84.0116443,10.42779843
-83.5014243,10.5374162
-83.99847,10.48467833
-85.09678601,10.67228267
-83.21302293,10.13070372
-84.00968055,10.43237167
-82.83751389,9.735630556
-84.00846944,10.43463333
-82.63548611,9.634413889
-84.9881157,10.7915487
-84.617745,10.38333833
-85.05050428,10.76477756
-83.25803199,10.19790538
-84.04039241,10.37030243
-84.00791112,10.43392167
-84.0079683,10.433931
-84.75230333,10.492825
-84.00750736,10.425503
-84.00793333,10.43397167
-84.00805,10.43394667
-84.00801112,10.43398333
-84.997475,10.723355
-84.00791945,10.433945
-84.98680878,10.78749466
-82.83398667,9.734636667
-84.00357668,10.43114026
-84.00462784,10.43248717
-84.7102601,10.4378674
-84.00795833,10.43389667
-84.012974,10.426556
-84.75423552,10.48752012
-84.01454247,10.4674869
-84.00793333,10.43386167
-84.00919549,10.42782204
-82.67529466,9.746512628
-84.0220298,10.4232682
-84.06609273,10.45531192
-84.0220298,10.4232682
-84.75426333,10.48901667
-84.72511333,10.44663833
-85.04619717,10.72782167
-84.72567833,10.45189667
-84.01060916,10.42993238
-84.02203001,10.42326702
-81.5569003,9.0947194
-81.55565408,9.092717639
-83.51052833,10.53731333
-82.63532761,9.628117891
-84.00848333,10.434775
-83.50234138,10.5370382
-83.4995,10.427
-84.0056107,10.4294461
-84.70922004,10.43674711
-84.7542355,10.48752
-83.362847,10.11720097
-84.03954074,10.56160661
-84.0875658,10.48861209
-84.727905,10.44575
-82.65310764,9.633372655
-84.73092042,10.45151948
-85.04961383,10.71598833
-84.0220298,10.4232682
-84.75378278,10.49114443
-84.75556333,10.49047167
-84.71070391,10.43615088
-82.8389921,9.7365269
-88.10157722,15.67265035
-85.04798883,10.732095
-84.12317441,9.39530244
-84.7530574,10.4923936
-84.98783333,10.71362222
-84.75423552,10.48752012
-84.01773827,10.42478763
-84.06516863,10.43587589
-84.73659061,10.46627512
-83.49993801,10.53708651
-84.1805203,10.6866202
-84.75296167,10.49255333
-84.00788055,10.43391667
-84.69988235,10.4469195
-84.70968454,10.47523244
-84.72654667,10.44893833
-84.00766228,10.43220112
-84.00513333,10.43206667
-84.72814869,10.46121356
-84.70111812,10.47490073
-84.006971,10.430623
-82.83294074,9.731634436
-82.710145,9.636358333
-84.70910141,10.43721289
-84.71079255,10.43668227
-84.0220298,10.4232682
-84.73359104,10.45775285
-84.667975,10.44001167
-84.7102601,10.4378674
-83.88969419,10.54098508
-84.00666075,10.43010611
-84.00493682,10.18294808
-82.8389659,9.734238152
-84.003492,10.431003
-84.003492,10.431003
-84.704723,10.43417225
-84.72622359,10.45249884
-84.73009396,10.45480176
-82.65779648,9.629837756
-84.7102601,10.4378674
-84.66470118,10.55954175
-84.16208617,10.20411667
-84.78797369,10.30468729
-82.55798855,9.560975456
-84.7102601,10.4378674
-84.7102302,10.4371054
-82.82019667,9.72125
-82.820145,9.721205
-82.82015333,9.721753333
-82.81064528,9.704647893
-82.836945,9.735441667
