long,lat
-84.67517667,10.341485
-84.675,10.34194444
-82.83190333,9.734145
-82.64534105,9.635153888
-83.753428,9.748917
-82.64579822,9.638005637
-82.64579822,9.638005637
-83.753428,9.748917
-84.0061828,10.4299592
-84.75397491,10.49149704
-84.754214,10.487488
-80.6437906,8.6878912
-84.73182678,10.45573139
-79.9528451,8.7137229
-80.07772783,8.643341667
-84.99053192,10.70469856
-85.0568305,10.726205
-84.2136,9.577675
-84.81709829,10.30604583
-84.7315427,10.50359238
-84.70259905,10.42833999
-84.75346333,10.49192833
-84.60551453,9.775785446
-84.66335333,10.461755
-84.75347167,10.49193
-84.7101822,10.4379798
-83.485895,8.57758
-84.66329167,10.46175556
-84.02252872,10.28879755
-84.71193409,10.45705544
-84.75518,10.488923
-84.837875,10.32964667
-84.605227,9.779219
-84.1035002,10.3621401
-79.4168396,9.26163578
-84.61439365,10.49545231
-84.73980833,10.46168667
-84.7031794,10.4626262
-85.0247759,10.7178886
-85.041098,10.713262
-84.2370999,10.6695236
-84.7101822,10.4379798
-79.20559,9.29403
-83.53551585,10.4312237
-84.71033611,10.43685556
-83.501866,10.536716
-83.502338,10.5368
-83.501694,10.536632
-83.502467,10.537138
-83.502166,10.537053
-83.50554951,10.4834989
-83.34673373,10.15449151
-83.33641468,8.403389673
-84.75336333,10.49154167
-83.32766008,8.40883117
-85.0247759,10.7178886
-85.0247759,10.7178886
-84.76434309,10.49238576
-84.68396355,10.46194082
-84.755144,10.489088
-84.7981136,10.282854
-84.73438645,10.43148012
-84.73279858,10.42979187
-84.75264133,10.4947018
-84.96216405,10.6557809
-84.706475,10.431955
-84.7104857,10.43787334
-84.75334167,10.49148833
-84.75664932,10.48742189
-82.83279298,9.734983192
-84.55483038,10.65372386
-83.91346667,10.17175333
-83.64496712,8.662650923
-83.64479726,8.666215804
-84.73387167,10.42109667
-83.02906554,9.832416082
-84.71975874,10.46435496
-83.40119167,8.524119444
-84.6939522,10.49530336
-83.52812503,10.59373505
-84.7529844,10.49378673
-84.74753518,10.49362716
-84.212863,9.577875138
-83.52767843,10.59386015
-85.03599427,10.71288171
-85.03793333,10.7124
-84.095123,10.152257
-82.62178833,9.621996667
-84.72051551,10.58238896
-84.694866,10.505643
-84.9881905,10.7072317
-84.90402617,10.36968901
-83.19351509,9.922284454
-84.99653667,10.700755
-82.8321,9.734338333
-80.12806731,8.603351929
-84.7287564,10.47098196
-84.73296265,10.46937842
-84.75400556,10.49179722
-84.75379167,10.49166944
-84.75416667,10.49165833
-91.5949139,16.95552844
-83.33091965,10.27997576
-83.33038003,10.2780321
-83.91731751,10.17773344
-83.4588532,8.6457098
-84.03412342,10.30288585
-84.21185278,9.580019444
-84.21334074,9.577516813
-79.16422272,9.284584999
-79.9300972,8.686070571
-83.52777833,10.59364167
-84.79702356,10.28392888
-84.21258149,9.578593398
-83.5283661,10.5959896
-84.5616732,9.7807025
-82.838525,9.7358
-84.68750833,10.50114167
-85.28179413,15.16750418
-84.79884167,10.28261167
-87.87143586,14.79059195
-83.753428,9.748917
-83.753428,9.748917
-84.75379167,10.49368667
-84.98824014,10.71305067
-83.95257915,10.14515424
-84.1658942,9.418427033
-83.58315149,10.08558414
-82.8088913,8.593889237
-93.5369603,16.9868735
-93.53693207,16.98868356
-84.7031794,10.4626262
-84.13539734,9.392838997
-84.75379908,10.48941043
-84.75363072,10.489562
-82.81631682,9.706950402
-84.70046983,10.51932789
-84.73969167,10.46151333
-84.73977833,10.461695
-84.81543518,10.28457164
-83.40089297,10.36343828
-83.40212337,10.36636248
-84.7101822,10.4379798
-84.98993137,10.70403505
-82.78556175,9.639717519
-84.75403518,10.48910065
-83.05509252,9.954744407
-80.06033333,8.663933333
-84.75437879,10.49099697
-83.59622862,8.480878386
-84.72949167,10.454255
-85.30229934,10.76330129
-83.40818133,10.37779151
-84.69380177,10.51287342
-83.4011436,10.37013817
-83.40774003,10.37917765
-83.92016066,10.18194685
-83.92016066,10.18194685
-83.92016066,10.18194685
-83.92016066,10.18194685
-83.92016066,10.18194685
-85.04155328,10.71335692
-84.750345,10.49535333
-85.34417,10.77581
-82.82935333,9.72053051
-84.71036371,10.43740949
-84.736725,10.46645833
-84.70959473,10.43630886
-79.41943544,9.22796489
-84.71843541,10.49237422
-86.05381608,13.23861915
-87.90421592,14.86985337
-87.90000871,14.87151506
-84.72815037,10.46122576
-84.7293245,10.45968967
-84.76670833,10.49403056
-84.7646544,10.4807972
-84.7646544,10.4807972
-84.7646544,10.4807972
-81.55737598,9.100976449
-85.43193833,10.83285833
-85.0138476,10.7206652
-84.66237449,10.46134173
-85.0138476,10.7206652
-83.9388912,10.162724
-87.90091667,14.86568
-87.92875,14.88192167
-84.9507878,10.87909308
-85.47143307,10.98339777
-84.60679707,9.780047126
-84.16133245,10.7161991
-84.818757,10.447768
-84.7646544,10.4807972
-84.7646544,10.4807972
-84.91600031,10.51909701
-84.89342504,10.40373207
-84.767425,10.48499722
-83.51085244,10.54889675
-84.75466466,10.48874375
-84.82016167,10.45153667
-84.822005,10.452075
-84.61114755,10.39024166
-82.87481687,9.755891285
-83.91654503,10.17744373
-84.6108313,10.3900449
-84.7342,10.42108167
-84.61111333,10.39028833
-84.81324311,10.51220389
-84.7646544,10.4807972
-84.71677986,10.48880117
-84.61168333,10.3898
-85.0137401,10.7209183
-82.82541816,9.713553768
-85.0137401,10.7209183
-85.0137401,10.7209183
-85.0137401,10.7209183
-85.0137401,10.7209183
-84.76687045,10.49411476
-83.57096393,8.540835521
-84.9888456,10.7095854
-84.75454614,10.48980132
-84.98880285,10.70945897
-83.49670547,10.53011512
-83.49378656,10.52396746
-84.6546927,10.4615772
-85.0137401,10.7209183
-84.75380833,10.48925
-84.75380833,10.48925
-84.77305975,10.49388938
-83.503333,10.541667
-83.56403466,9.832005709
-84.73310333,10.45706333
-84.66104126,10.4616003
-84.7542355,10.48752
-85.01300167,10.72012667
-83.601737,9.384096
-83.56980133,8.686571121
-83.19262929,8.814038223
-83.13929717,8.66281167
-85.01201921,10.7176908
-85.01374,10.720918
-84.67746189,10.4469553
-84.838676,10.328263
-83.06201352,8.752256512
-85.34460136,10.77380592
-84.79956055,10.28153038
-85.0137401,10.7209183
-85.39292682,10.87130423
-84.75382167,10.48918333
-84.7542355,10.48752
-84.71050333,10.43698667
-83.91353667,10.17332
-84.7541303,10.48947889
-84.75387753,10.49004292
-84.7542355,10.48752
-83.28695864,8.389988863
-84.01674237,10.47352311
-84.08564899,9.537890569
-84.66388611,10.46165556
-85.346938,10.8562498
-85.346938,10.8562498
-85.346938,10.8562498
-93.67252149,16.99551382
-93.67265593,17.006618
-88.70018563,15.40469229
-84.988905,10.709355
-83.53899954,10.62516426
-84.73343833,10.42332833
-84.75321167,10.49175
-84.70857167,10.438855
-84.70857167,10.438855
-83.33697876,8.404344476
-82.8389103,9.736516671
-83.33515813,8.401823129
-80.10226241,8.611870181
-82.64743833,9.633795
-84.14381383,9.38956667
-83.50302441,10.54308258
-82.63878076,9.634329369
-84.75423552,10.4875277
-82.64571333,9.636625
-83.29197778,8.385872222
-83.25557072,10.1938251
-84.02020041,10.33054293
-85.0137401,10.7209183
-83.59340496,8.649382049
-85.0137401,10.7209183
-84.08605312,10.15216263
-84.7655189,10.4802794
-83.34179238,10.29620801
-84.76520776,10.48079634
-87.9042326,14.87189491
-83.58731306,8.482093056
-85.04192982,10.71328302
-85.038706,10.713074
-83.29360306,8.77414818
-83.30039215,8.763445854
-82.6807472,9.6123556
-78.9824076,9.288378658
-84.712268,10.43833428
-82.86859117,9.75807076
-84.75377833,10.49368833
-84.98084906,10.6993892
-84.5431867,9.702241
-84.5011191,10.0686134
-83.98923624,10.347935
-83.22877675,8.680073615
-84.71018225,10.43797983
-85.34963664,10.77546496
-84.06563368,9.46030008
-81.17513504,8.559301529
-81.09218597,8.549440384
-81.16640344,8.531229502
-84.7031794,10.4626262
-83.48584704,8.577526284
-84.79853294,10.2820826
-84.70317934,10.46274898
-84.82295577,10.42698371
-83.555235,8.6775
-81.16014685,8.569782751
-84.02069092,10.20951618
-84.96696822,10.68382453
-78.45296782,8.791037495
-85.0333019,10.71588952
-79.96983588,8.693829438
-84.97646332,10.70446777
-84.0205802,10.2085702
-84.6175575,10.38329
-84.6175575,10.38329
-84.60718752,10.33921492
-84.6175575,10.38329
-84.6175575,10.38329
-84.97646332,10.70446777
-86.90223667,15.69290833
-82.83576615,9.733768827
-82.82937885,9.732586131
-83.91691687,10.18020424
-85.0137401,10.7209183
-82.64925499,9.629475471
-85.0137401,10.7209183
-83.56235195,8.529222418
-82.65251932,9.594522533
-82.88840571,9.651920723
-83.95539153,10.54535197
-84.04527778,10.28138889
-84.04527778,10.28138889
-85.0137401,10.7209183
-84.82391566,10.31126905
-83.5281515,10.5935851
-83.5281515,10.5935851
-82.1867428,8.794974678
-84.7031794,10.4626262
-83.93611111,10.15972222
-84.82550986,10.27541835
-83.92011477,10.18065317
-87.905219,14.8713833
-83.97347008,10.26801546
-85.0137401,10.7209183
-84.6609898,10.4653392
-83.7534279,9.757166642
-83.62616647,9.114416383
-82.82761952,9.734623514
-83.47170208,9.833106122
-83.69336938,8.685920968
-83.09935,8.594286667
-83.37989795,8.524926166
-84.73991511,10.41794292
-84.0945331,10.1519089
-84.716433,10.308781
-84.716433,10.308781
-84.04489,10.28173
-84.98833333,10.71180333
-85.0137401,10.7209183
-84.75299167,10.49237
-84.24041859,10.66211567
-87.9052189,14.87138318
-84.120399,10.415611
-84.88645463,10.38181331
-83.938136,10.162058
-83.2637636,8.530736455
-84.75347167,10.49187
-87.90509518,14.8716719
-87.90416479,14.87337313
-86.17865137,13.97048872
-84.76724167,10.493495
-84.75384049,10.4884499
-85.0123128,10.7189937
-83.2849516,8.400234804
-84.7542355,10.48752
-84.97135129,10.65828636
-85.0137401,10.7209183
-84.67034167,10.43977778
-84.67034167,10.43978056
-84.64830132,10.48031524
-84.66868611,10.44129167
-84.67258333,10.43688611
-84.67255278,10.43695278
-84.67254722,10.43694444
-84.74762778,10.42831667
-84.74768056,10.42830278
-84.74772778,10.42833056
-84.74772778,10.428375
-84.74772778,10.428375
-84.76733333,10.48703611
-84.76738056,10.48706944
-84.76740278,10.48713611
-84.76737222,10.48713056
-84.76731111,10.48705278
-84.76743333,10.48721389
-84.67604167,10.44316944
-84.67604167,10.44316944
-86.74604193,15.7243039
-83.91408536,10.17330358
-83.75201054,10.19746004
-84.8176825,10.29214411
-85.0137401,10.7209183
-83.47602949,8.862382791
-85.0137401,10.7209183
-83.56464799,8.683897704
-83.5737915,8.68834877
-84.78751829,10.43971243
-83.92047923,10.18234385
-83.57096393,8.540835521
-83.66071131,8.690451728
-82.73402947,9.63139306
-83.56564008,8.681661853
-84.67775274,10.44395326
-84.66867,10.44128
-84.67249167,10.43696333
-84.74763667,10.42826167
-84.76743333,10.48709167
-84.67607833,10.44319167
-83.75342824,9.74619003
-84.006971,10.430623
-83.56501177,8.680717263
-84.0142397,10.42706026
-83.6549324,8.695914355
-82.8147428,9.708946123
-84.75623256,10.48960531
-84.01275013,10.43339204
-83.53046507,10.59820485
-83.50134607,10.53460541
-87.90511061,14.87296646
-83.50127628,10.53441821
-83.5297654,10.59466673
-83.5297654,10.59466673
-83.5297654,10.59466673
-83.50127628,10.53441821
-83.49601549,10.52164307
-84.72827911,10.46131016
-91.58549975,16.97961248
-84.15619747,9.922789102
-84.33197872,10.44182543
-84.7281487,10.4612136
-83.28412857,8.662777284
-83.2796723,8.6610346
-85.0137401,10.7209183
-84.7993372,10.30469519
-86.75357365,15.72071714
-82.7329731,9.638134617
-87.9048651,14.8729886
-84.57212283,10.25288662
-81.12278435,8.4961558
-84.83852051,10.32918963
-85.94110309,15.46137985
-87.89520256,14.87844721
-87.90380018,14.87271018
-86.74817254,15.71949916
-83.53382455,10.59807142
-87.89740667,14.87174555
-87.8973423,14.8717974
-81.04567089,8.600746768
-86.7424368,15.72001048
-87.90343268,14.86915102
-87.90155277,14.87062491
-85.0137401,10.7209183
-86.93322333,15.69228092
-87.91331252,14.87610343
-86.75080737,15.7254805
-86.750979,15.72532028
-86.7509359,15.72539225
-86.75093291,15.72546201
-84.94269407,15.29611931
-84.94268592,15.29602208
-83.66013333,8.689461667
-87.28346264,15.53790213
-85.26505665,15.33677458
-83.40090756,10.36890519
-84.88321285,14.82422333
-84.64667174,10.58726926
-83.7228701,9.874262981
-84.754235,10.48752
-86.75177767,15.71981851
-83.49960333,10.53596667
-83.76905,9.268611667
-84.75980588,10.49092746
-86.74417093,15.71730772
-86.74412794,15.71740325
-85.02937365,15.32983783
-84.45784476,11.02263316
-84.87599273,10.69304493
-86.6680854,15.73634645
-84.7531662,10.49222183
-91.11629973,16.71776318
-87.90206061,14.87347041
-84.62941758,9.743158585
-84.04459437,10.28273254
-87.82178778,14.83882254
-84.70317934,10.462626
-84.0061764,10.42995931
-86.73894092,15.7175168
-91.58894206,16.98529341
-85.00699722,10.71400833
-84.754522,10.488851
-83.04373888,9.756186859
-84.75060375,10.37801011
-84.83906591,10.28960706
-83.69077686,9.972755698
-83.677025,8.695491667
-84.40472122,9.701277623
-85.0137401,10.7209183
-85.08415088,10.66126246
-86.71821851,15.72391826
-83.487817,8.450331972
-86.73694148,15.72059706
-85.01374167,10.72238333
-84.7542355,10.48752
-83.23532201,10.16950181
-85.32460833,10.86522167
-84.70811795,10.43878073
-82.5688618,9.408855637
-83.52836609,10.59601198
-82.83733986,9.735088793
-84.136988,9.392308
-84.13738,9.392515
-85.32936417,10.59022421
-84.61041246,10.38982166
-82.81382172,9.703974075
-84.99459667,10.70206667
-84.82835013,10.55984129
-84.960175,10.70149667
-84.70966011,10.43769676
-83.1912054,9.9248179
-84.7114686,10.43580774
-84.71190542,10.43745439
-84.71023001,10.43793374
-84.73554455,10.42555708
-86.74848273,15.72267293
-84.9946943,10.7019722
-85.01374025,10.72092454
-85.01374025,10.72092454
-84.59409222,14.03183185
-80.12305062,8.636666248
-85.01266721,10.72060494
-83.488557,8.579216
-84.70845795,10.43879509
-84.73810278,10.42569977
-85.01156235,10.71777017
-84.821305,10.28575
-84.75227167,10.49295833
-83.918045,10.175928
-87.90356184,14.8695427
-84.70835,10.43879667
-84.7101822,10.4379798
-83.19140556,9.924769444
-84.79040629,10.32255116
-84.79040629,10.32255116
-84.21113667,9.580025
-84.9799574,10.70821716
-84.98087594,10.70810893
-79.42070833,9.186663333
-84.98716861,10.71574003
-84.75396151,10.52254684
-84.75400543,10.49160481
-84.75978833,10.47734667
-83.070073,9.868302
-85.0411057,10.7136196
-83.6731811,8.6818795
-84.98716861,10.71574003
-84.9415596,10.7175474
-84.81608501,10.5213594
-84.81608501,10.5213594
-84.7961153,10.55729496
-84.7961153,10.55729496
-84.71132827,10.49087714
-85.0432051,10.80687681
-84.70845833,10.438795
-82.66531672,9.621474693
-83.62536147,8.725852407
-82.83166333,9.73403
-85.02481882,10.71797997
-84.64743326,10.43950537
-84.64580679,10.59583645
-83.93922822,10.16232456
-84.70170747,10.43202488
-83.52665096,8.625898733
-84.67622793,10.48951406
-93.66595193,17.02086217
-84.75149536,10.49577141
-85.0137401,10.7209183
-83.6820948,8.633809704
-83.68210235,8.633836946
-83.20158988,8.701020449
-84.75070333,10.49556333
-83.56319764,10.5870755
-82.8389921,9.736526915
-84.79857,10.28223667
-82.64834329,9.634872587
-84.75659585,10.48929233
-80.0824379,8.65228265
-84.01366388,10.43452
-87.90378563,14.8698844
-84.60562134,9.78096199
-83.92067302,10.18256627
-84.72998833,10.42444667
-84.73623667,10.46682833
-83.50968618,10.09813836
-84.66307,10.46196167
-83.47727167,9.26495
-86.94300424,15.68784688
-80.13861681,8.625560408
-85.04109191,10.71364114
-83.78150497,10.15835804
-84.99737498,10.70196454
-84.75754738,10.4969055
-84.70896791,10.43731548
-88.08090467,15.52302186
-84.753522,10.499645
-84.82550986,10.27517653
-84.70991757,10.43771509
-83.65809648,8.66417788
-84.65939002,10.55886592
-84.60010973,10.52522352
-84.63287499,10.54807923
-84.7799815,10.0508603
-84.7799815,10.0508603
-84.7799815,10.0508603
-84.7799815,10.0508603
-85.0137401,10.7209183
-84.70351696,10.48629274
-84.7526216,10.494577
-87.9048651,14.8729886
-80.1316927,8.6097836
-84.70683479,10.43460338
-84.662955,10.46189667
-84.2371,10.669524
-83.78098626,10.18138587
-84.75393228,10.48035106
-84.75499995,10.48995773
-84.75198333,10.49529167
-84.68550833,10.51388
-84.707485,10.43575797
-80.1316927,8.6097836
-83.91320005,10.17350678
-84.72708833,10.42154167
-84.82550986,10.27517653
-84.735122,10.422003
-84.07184013,10.29608386
-84.74449576,10.42737333
-84.67820947,10.56804077
-82.82090253,9.719704336
-85.05746383,10.726225
-84.73386333,10.42452833
-84.72971077,10.41186073
-85.05746383,10.726225
-83.83265566,9.772826829
-84.75423552,10.48752012
-84.70759426,10.43562628
-84.70739888,10.43562334
-83.49965572,10.53543155
-82.83837318,9.736297585
-82.82564523,9.736054517
-82.82115833,9.699191667
-83.4981966,10.53382825
-84.72865895,10.48358225
-84.00556112,10.43567
-84.00291325,10.43277879
-83.63645333,9.453096667
-85.05673333,10.72605333
-84.99167136,10.70264724
-82.63109619,9.63110295
-84.824166,10.272874
-85.042241,10.719722
-85.01154444,10.71748056
-84.71215833,10.48181167
-82.8389921,9.736526915
-82.82170258,9.725919736
-84.79972384,9.995970289
-84.75552445,10.48894582
-82.83464673,9.733497996
-86.92899674,15.67432683
-83.56506843,8.675296266
-82.67302833,9.631025
-84.98306517,10.70711017
-83.72608,8.630928333
-84.99324404,10.70356771
-80.11786799,8.625006516
-84.75054167,10.49628667
-84.98804775,10.71287653
-83.75342824,9.74619003
-83.49125667,8.57754
-84.98961667,10.70774667
-85.20171659,10.8370078
-84.64535083,10.47013389
-84.99678097,10.701556
-84.6426806,10.4678335
-88.3046256,15.5632244
-84.79288806,10.34600326
-82.64798491,9.635342389
-85.32212778,10.86556389
-84.71705273,10.49250477
-83.48702453,8.707574836
-84.7355444,10.4255571
-84.66144504,10.46164386
-83.301923,8.430475
-84.72851563,10.48353863
-84.71675873,10.49418831
-83.54624447,8.534043265
-84.70649667,10.43547167
-84.75176167,10.49590833
-84.7077572,10.43567568
-83.6646327,8.690339374
-84.01356965,10.43766955
-85.0137401,10.7209183
-82.78082075,9.643602313
-84.98112224,10.70548164
-84.66794988,10.44007392
-85.34211393,10.77044129
-84.70772642,10.43559516
-84.7101822,10.4379798
-83.52784667,10.59940589
-83.50558206,10.54821066
-84.75061079,10.49706241
-83.48298687,8.449626468
-83.19120571,9.92482085
-83.52650344,10.5838879
-83.19143041,9.924974631
-83.95020639,10.32505167
-83.61255352,8.51653349
-82.81664193,9.731439979
-84.38961208,10.13871169
-84.72774234,10.45987628
-83.99770333,10.430845
-84.00890278,10.43002
-84.82550986,10.27517653
-84.87143,10.30529667
-84.7101822,10.4379798
-84.72179565,10.48238093
-82.657114,9.632607972
-85.05841512,10.73129068
-84.71396291,10.409479
-84.61896333,10.38308333
-84.68802833,10.506055
-84.52746179,10.62281714
-83.78231227,10.15764273
-84.7541162,10.4912145
-84.752238,10.492867
-84.99592,10.702305
-82.5555452,9.216032883
-80.11748617,8.627683333
-84.75397415,10.48750131
-84.79811948,10.28284989
-84.75068667,10.49555833
-84.99584167,10.702345
-84.6172372,10.383376
-83.730775,8.622795
-84.00809445,10.43397167
-84.0030019,10.43168708
-85.346938,10.85624717
-84.99571061,10.70269789
-84.00374014,10.43120312
-84.00883612,10.42986667
-84.00885833,10.429975
-84.00888055,10.42992833
-84.0086795,10.42963216
-84.75378333,10.48915333
-83.19053586,9.924745271
-83.18984705,9.924585014
-85.01930052,10.67323817
-84.00887222,10.42991333
-84.00439319,10.43231801
-83.69129419,9.786116015
-84.00884167,10.429875
-84.75489807,10.48737717
-84.75032806,10.49465561
-87.90497269,14.87448152
-87.905107,14.87414874
-83.5127868,10.5428213
-87.90522728,14.87305363
-84.814493,10.3049966
-83.58943596,8.480226226
-84.73014167,10.42448667
-83.9395,10.16300833
-83.64433908,8.706120053
-84.61738988,10.38720514
-84.75419403,10.49033835
-84.61868202,10.3832907
-84.75162888,10.42902684
-84.828055,10.32941333
-84.617526,10.383279
-84.66750663,10.35163886
-84.73504333,10.422105
-84.60552322,10.49888694
-84.81458623,10.30650616
-84.70317934,10.46267018
-83.80321261,9.265713494
-84.49576823,10.59860662
-84.71040099,10.43786963
-84.71040099,10.43786963
-83.30984566,8.671410596
-83.21431958,9.958652
-81.12001725,8.509944833
-83.30799697,9.948549998
-84.62237857,10.45953142
-84.71447198,10.50832596
-82.82290723,9.738302737
-82.82392381,9.739124537
-84.83837167,10.3287
-84.70857795,10.43817634
-84.70752485,10.43730784
-82.5185837,9.1569473
-77.683897,7.7571738
-84.75471974,10.48772959
-84.98685244,10.70617654
-84.75373613,10.48888108
-84.75364227,10.48949745
-84.07536391,10.47940322
-83.2849516,8.400238121
-84.70850936,10.43825606
-84.70852735,10.43828199
-84.70853235,10.43828321
-82.8335731,9.736398997
-83.7827062,10.1580206
-84.7101822,10.4379798
-84.97677417,10.65473577
-84.75248028,10.49383511
-85.01073333,10.71598667
-84.82818667,10.32912
-84.730024,10.424433
-82.99154442,8.841120391
-83.68809513,10.10463474
-84.75379167,10.48817833
-84.72853611,10.4835
-84.74910288,10.49575235
-83.914025,10.17361667
-82.81520728,8.88731987
-83.94523506,10.45888984
-84.97950079,10.70861748
-86.7486309,15.72091698
-84.93427304,15.28416444
-86.66166649,15.70895348
-84.75767009,10.42497113
-84.82335303,10.52892257
-83.1912054,9.9248179
-84.17510111,9.996219187
-82.8452146,9.7347856
-83.91397833,10.1735
-84.7101822,10.4379798
-84.52729797,10.27340984
-85.908731,12.996421
-84.76076997,10.467164
-83.5035214,10.5412835
-82.83439284,9.734830203
-86.68728906,15.70471063
-83.91404998,10.17417405
-83.49716663,10.53176083
-83.21810333,8.801471667
-83.39991,8.52111
-84.7525435,10.4638516
-84.75208472,10.49497139
-87.91597858,14.83584733
-84.75340333,10.49187167
-83.45635246,8.963368139
-83.84590272,10.07282613
-84.77346393,10.59807552
-84.7102524,10.4371956
-83.9560098,10.3412301
-84.98967,10.70767
-83.91403833,10.17358833
-85.346938,10.85624289
-83.51210117,10.55116626
-82.82222618,9.714497439
-82.82178356,9.714306138
-84.1619076,9.4318681
-84.1619076,9.4318681
-84.75066333,10.496445
-84.04039589,9.535482386
-81.572899,9.101720972
-82.83331067,9.73447425
-84.99761628,10.44805708
-84.75388333,10.491655
-84.70317934,10.462626
-84.8145604,10.30554058
-84.73331336,10.4574931
-84.0341189,10.3028852
-84.01955299,10.32912494
-82.68489167,9.625911667
-84.00916388,10.43608667
-84.70993056,10.43627778
-84.01938602,10.45398605
-83.9794419,10.25335262
-84.7542355,10.48752
-84.72623333,10.483275
-85.34350648,10.77327921
-84.486501,10.20181
-84.70772957,10.43237705
-85.3499813,10.77394231
-84.2426987,10.66046528
-84.71528661,10.56249127
-84.991495,10.70399167
-84.98969444,10.70769167
-84.98967,10.70767
-84.75385333,10.49361167
-84.8008975,10.4957456
-84.72638381,10.41940015
-82.18648797,8.790186972
-82.71872525,9.636858555
-84.01126945,10.43029667
-84.70462977,10.43683961
-84.64268077,10.46787811
-83.78270622,10.1580206
-84.01185402,10.42567218
-84.64262204,10.47523325
-84.7542355,10.48752
-84.75779747,10.48893364
-84.01122222,10.430155
-84.72897339,10.46747778
-84.98835,10.71174667
-85.42457581,13.418478
-84.99038491,10.70408426
-82.73983,9.650133333
-84.72650833,10.48326333
-84.6426806,10.4678335
-78.16658373,7.609999454
-83.50318819,10.53952789
-84.75123667,10.49411333
-84.70958744,10.43797875
-84.70771167,10.43582
-84.75580335,10.4879768
-83.5014927,10.53992612
-83.1912054,9.9248179
-84.73588791,10.42494267
-87.90392434,14.87354744
-84.75423552,10.48752012
-84.72810821,10.45564048
-84.72722,10.48355833
-84.150885,10.39202397
-85.01211667,10.71716111
-84.5939588,14.0317938
-83.784255,10.15495283
-84.75690067,10.49117995
-84.70742833,10.43561333
-83.75995644,9.839077719
-84.834945,10.32469167
-84.83825166,10.32974772
-84.97908,10.70788
-84.70855013,10.43798427
-87.93105333,14.88416334
-84.0220298,10.4232682
-82.64888379,9.634910617
-82.64888379,9.634910617
-81.13190161,8.533040806
-81.10604713,8.613818012
-83.75184697,9.780013972
-83.09416421,9.946793611
-82.6807472,9.6123556
-84.7101853,10.4379761
-82.71023667,9.636496667
-84.66189318,10.46175367
-84.66343263,10.46155517
-81.18510682,8.54810453
-84.71508557,10.42779734
